Date,Open,High,Low,Close,WAP
25-10-13,885.4,892.3,879.15,885.85,886.2463351
28-10-13,886.65,904.6,886.65,890.2,897.9376031
29-10-13,890.1,903.85,882.5,896.8,894.8553919
30-10-13,897,902.5,895,897.6,898.0946036
31-10-13,900.25,915.8,897,912.35,908.2894538
01-11-13,909,925,903.1,907.85,911.6901174
03-11-13,910.9,914.6,906.55,908.5,911.0544725
05-11-13,904,921.7,904,909.05,912.2327112
06-11-13,909,919.9,895.5,898.7,902.475336
07-11-13,897.65,904.95,882.5,885.95,896.0199212
08-11-13,881,885.95,872.2,875.5,877.7021419
11-11-13,875,882.5,860.85,863.7,870.8563302
12-11-13,864.55,871.45,850,852.25,860.4415876
13-11-13,851,861.4,844,845.35,852.5005024
14-11-13,851.95,864,850.4,851.75,856.2828326
18-11-13,856.35,876,856.35,874.35,869.2554326
19-11-13,875.25,884.4,874,876.7,879.443841
20-11-13,872.25,882.7,857.25,863.5,874.4375305
21-11-13,860.6,861,845.25,848.1,851.8729575
22-11-13,851.05,856.15,840.1,843.9,848.2947273
25-11-13,847,856.8,844.8,851.35,850.8612738
26-11-13,852,857.25,840,842.05,849.7901013
27-11-13,845.9,849.75,836,837.95,841.1229532
28-11-13,846,855.8,843.3,848.25,851.1763346
29-11-13,852.05,856.95,849.55,853.1,853.0977121
02-12-13,852.75,862.8,852.5,854.9,858.0956358
03-12-13,853.55,865.45,851.15,861.9,860.0452278
04-12-13,861.5,867.25,853.8,856.3,860.3967363
05-12-13,868,877,867.25,869.85,871.7318203
06-12-13,869.55,874.4,862,867.25,867.393616
09-12-13,881,888,876.55,878.5,881.514772
10-12-13,879.7,888,879,883.55,884.5195223
11-12-13,883,883.65,872.2,881,878.7910535
12-12-13,878.75,879.95,868.8,870.4,871.9436357
13-12-13,867.4,867.8,858.4,863.35,863.9420047
16-12-13,860.2,861.5,842.25,844.4,849.0745338
17-12-13,848.3,852.7,836.25,838.95,845.5182917
18-12-13,839,861.85,839,858.65,854.6827113
19-12-13,863.35,864.7,845.1,854.55,854.5218771
20-12-13,874,896.7,862.3,893.65,880.1513024
23-12-13,897.15,908.35,890.5,895.4,900.9688688
24-12-13,895.15,904.5,894.85,896.15,898.5651293
26-12-13,895,897.4,882,887.7,889.5385428
27-12-13,888,893.05,877.4,878.7,884.0421049
30-12-13,882,889.4,876,885.4,883.5010742
31-12-13,886.1,898,886.1,894.8,893.8925988
01-01-14,896.75,898,887.2,888.7,891.4227211
02-01-14,890,895.8,871,875.35,883.426613
03-01-14,870.2,873.45,856.4,865,864.689845
06-01-14,864,864,851.35,854.9,855.0107423
07-01-14,855.5,859.75,840.2,842.15,847.5363778
08-01-14,845.4,856.5,844.6,848.25,849.9840805
09-01-14,850,853.1,844.95,850.55,849.7075379
10-01-14,848.45,874.7,848.45,856.9,862.5048469
13-01-14,865.1,881.55,865.1,879,876.2471379
14-01-14,877.35,884.8,872.8,881.1,880.2396552
15-01-14,880,894.9,880,885.4,889.5326871
16-01-14,889.7,891.95,882,885.15,887.9589978
17-01-14,889,896.8,880.75,884.55,890.3110278
20-01-14,884.55,888.85,866.2,869.5,872.1440624
21-01-14,873.25,874.8,862.85,864.05,866.6150927
22-01-14,862.6,875.7,859,872.2,869.3862145
23-01-14,861,871,861,866.05,866.4361904
24-01-14,863.2,874.5,862.35,867,868.7078558
27-01-14,856.7,860.55,840.1,842.8,849.8690767
28-01-14,846,855,844.2,845.8,849.6140615
29-01-14,851,852,835.1,836.75,842.7025212
30-01-14,831.9,834.2,823,825.7,827.844288
31-01-14,829,833.8,827.1,830.85,830.5444769
03-02-14,829,829.4,820,821.3,825.2914814
04-02-14,815,826.25,813.25,822,818.8791623
05-02-14,823,823,808,816.15,814.5466678
06-02-14,820.15,824,809,815.85,815.4627751
07-02-14,824.6,824.6,811.4,814.3,816.4054215
10-02-14,816,825.6,811.9,821.6,821.7466838
11-02-14,823.65,824.25,803,805.5,810.7189634
12-02-14,807,821.85,807,817.45,816.6176306
13-02-14,818,818.75,805.75,807.45,811.1326121
14-02-14,810.35,822.9,809,821.5,816.7409281
17-02-14,820.9,822.15,807.6,811.45,813.5286666
18-02-14,809.7,817.9,809,812.75,815.3723834
19-02-14,813.6,819.95,810.5,812.55,814.9181441
20-02-14,811,813.75,803.4,805.35,808.387812
21-02-14,808,815.95,806.2,811.3,811.0350819
24-02-14,810,814.5,805.75,812.4,810.1823523
25-02-14,814.55,816.25,807.8,810.4,811.8477914
26-02-14,812.75,816.5,808.25,810.55,811.9366516
28-02-14,811.95,814,794,799.25,800.5860435
03-03-14,800,806,798,803.5,802.8427517
04-03-14,804,816.55,803,814.6,811.7909791
05-03-14,815.9,817.85,805,806.9,809.8055676
06-03-14,809.35,824.4,809.35,822,818.2528398
07-03-14,825,873.8,825,869,855.8189142
10-03-14,864.7,902.4,863,885.8,890.6452582
11-03-14,884.7,887.9,872.6,874.95,878.7595212
12-03-14,873.15,882.35,867.1,871.15,873.6215075
13-03-14,874.05,894.8,873.9,879.1,886.9250465
14-03-14,872,889.9,869.75,886.1,880.0108609
18-03-14,890,908.8,888.8,895.35,900.7644129
19-03-14,899,909.9,895.55,902.15,902.2062727
20-03-14,902.6,906.7,898,905.7,904.722743
21-03-14,906.25,913.7,882.55,885.75,894.5939221
22-03-14,887.35,891,884,888.3,887.2723112
24-03-14,892,908,892,904.6,902.803888
25-03-14,879,882.95,872.6,878.65,878.7819233
26-03-14,881.8,902.65,881.8,890.2,891.632899
27-03-14,895,904.45,892.75,902.15,901.7709422
28-03-14,899.6,919.3,899.6,914.15,913.8203077
31-03-14,917.25,939.3,914.1,929.5,924.3787188
01-04-14,935.05,944.35,930.1,941.15,937.0713478
02-04-14,945,959.8,938.55,956.95,953.2960389
03-04-14,955.6,962.2,940.75,951.95,951.6152945
04-04-14,950.15,952.6,942.1,944.2,945.8308762
07-04-14,944,954.9,934.9,944.05,942.064648
09-04-14,936.8,964.85,936.8,961.1,954.0761613
10-04-14,961.2,972.9,961.2,968.8,968.0150228
11-04-14,966.8,970.6,950.3,952.85,958.6079768
15-04-14,953.75,953.75,936.95,948.5,944.1515569
16-04-14,940.2,959,938.2,941.05,949.3147214
17-04-14,945,962.8,944.4,958.75,955.2906851
21-04-14,968.15,970,956,959.45,960.5405866
22-04-14,960,988.9,956.9,968.35,974.6060326
23-04-14,970,976.9,965,966.85,970.7090507
25-04-14,967.25,968,945,947.4,951.5560638
28-04-14,947.9,955.4,942.15,945.35,950.2115943
29-04-14,948,951.8,938.35,940.3,942.5495617
30-04-14,945,960,930,935.3,947.6006319
02-05-14,941,947.3,925.5,928.3,933.6328581
05-05-14,930,957.65,925,945.2,948.4760589
06-05-14,948,967,948,963.25,958.8757161
07-05-14,962,971,957,960.75,964.3132894
08-05-14,962.15,969.95,950.95,959.65,962.0331993
09-05-14,957.9,999,956.7,997.35,986.4728556
12-05-14,997.45,1048,995,1028.95,1028.336614
13-05-14,1037.1,1065.9,1032.85,1061.35,1048.178374
14-05-14,1062.7,1067,1041.55,1045.55,1051.241972
15-05-14,1045,1058.85,1040,1053.2,1049.87606
16-05-14,1081.15,1142.5,1063,1080.5,1107.74164
19-05-14,1086,1124.4,1086,1120.25,1108.09314
20-05-14,1125,1130,1075,1078.5,1090.790671
21-05-14,1080,1102.65,1074,1078.1,1083.568136
22-05-14,1085.9,1113.5,1085,1101.3,1101.436558
23-05-14,1109,1131,1102,1127.85,1117.922706
26-05-14,1135,1140,1076.05,1101,1118.60179
27-05-14,1105,1106,1076.05,1087.75,1084.46454
28-05-14,1092.4,1106,1084.95,1088.55,1093.036933
29-05-14,1090.15,1093.9,1069.15,1073.05,1077.375267
30-05-14,1083.15,1089.6,1062,1065.15,1076.029508
02-06-14,1073.15,1087.9,1065.55,1082.35,1078.35888
03-06-14,1086,1101.9,1077.65,1094.75,1091.206152
04-06-14,1096,1101.5,1075.8,1077.9,1087.099827
05-06-14,1080.85,1094.7,1064.15,1087.6,1079.107228
06-06-14,1110,1132.8,1105,1119.85,1118.800709
09-06-14,1129.15,1132.1,1113.1,1122.6,1120.358685
10-06-14,1126.65,1128.15,1101,1117.85,1112.585535
11-06-14,1115.6,1119,1093.25,1101.55,1104.181969
12-06-14,1099.6,1112.95,1086.05,1094.6,1100.199991
13-06-14,1101.5,1106.95,1072.4,1081.95,1087.309361
16-06-14,1082.1,1085,1059,1064.5,1067.014339
17-06-14,1059.7,1094.65,1058,1089.9,1073.775525
18-06-14,1095,1101.95,1061.55,1066.8,1083.505351
19-06-14,1071.25,1076,1031.85,1041.4,1048.387944
20-06-14,1046,1049.7,1035.2,1037.85,1041.997749
23-06-14,1030.15,1045.1,1024.4,1038.7,1033.711613
24-06-14,1046,1062.7,1046,1059.65,1055.526897
25-06-14,1058.6,1060,1048.6,1050.8,1052.843912
26-06-14,1026,1026.8,1008.1,1011.95,1017.993296
27-06-14,1010.7,1023,1007.65,1013.05,1014.034849
30-06-14,1013.2,1019.4,1000.1,1014.7,1011.148961
01-07-14,1016,1021,1006.1,1008,1011.649313
02-07-14,1018,1026.4,1011.9,1018.2,1018.789338
03-07-14,1019,1023,977,1007.1,1007.692512
04-07-14,1008.8,1036.8,1004.15,1031.95,1020.253584
07-07-14,1034.9,1037,1020.55,1026.4,1026.745772
08-07-14,1027,1034.45,991,995.15,1011.089559
09-07-14,999.5,1009.4,993.05,1000.05,1001.240314
10-07-14,1000,1020.75,982,998.2,1001.331334
11-07-14,997.6,1001.45,963.85,967,977.2581724
14-07-14,970,975.7,959,961.85,968.0104525
15-07-14,967.6,979.9,963,972.2,970.7918108
16-07-14,975.4,991.5,975,989.05,984.7447593
17-07-14,989,997.5,980.2,982.35,986.1523656
18-07-14,982,984,970.2,976.7,977.88334
21-07-14,1000,1007.75,995,997.35,1001.539927
22-07-14,1004.8,1034,1001.05,1030.8,1023.66979
23-07-14,1035.35,1039.15,1020.25,1033.05,1031.090931
24-07-14,1030,1042.5,1024,1040.75,1035.263468
25-07-14,1040,1041.85,1008,1021.75,1022.379789
28-07-14,1023.8,1023.8,1002.25,1005.3,1007.874696
30-07-14,1006.2,1011,993,1005.5,1002.500011
31-07-14,1009,1019.3,1002.6,1006,1011.306533
01-08-14,998.4,999.3,977,978.45,987.50268
04-08-14,981.6,989.4,976.85,985.2,982.7529884
05-08-14,986,987.2,971.6,983.6,979.3066999
06-08-14,985.2,997.85,980,987.75,989.5839887
07-08-14,989,996.5,984,989.35,989.2664891
08-08-14,980.6,983.7,973.1,980.4,978.42949
11-08-14,984,987.45,978.55,980.65,981.5960112
12-08-14,983,986,976.2,984.5,981.4604609
13-08-14,983.95,996.5,980.85,990,987.4710209
14-08-14,992.35,1004.3,992,1001.9,997.8813472
18-08-14,1000,1015,998.1,1013.25,1009.921895
19-08-14,1016.4,1023.25,1006.25,1008.7,1012.944066
20-08-14,1011.35,1018.4,995.15,998.2,1006.265462
21-08-14,1000,1003.75,991,994.85,997.2451133
22-08-14,998.65,1006.8,995.4,998,1000.537341
25-08-14,1000,1008.6,994,996.35,1002.059949
26-08-14,996,997.2,984.25,994.05,989.5828126
27-08-14,998.8,1002,988,994.35,992.8385367
28-08-14,995,1002.95,994.5,999.25,999.4175919
01-09-14,1003.15,1020.6,996.3,1014.15,1011.248666
02-09-14,1016.35,1031.5,1011.15,1023.9,1021.122175
03-09-14,1027,1034.9,1021,1030.95,1029.231046
04-09-14,1029.4,1033.55,1018.05,1024.1,1024.939269
05-09-14,1023.35,1033.35,1020.8,1025.2,1025.983198
08-09-14,1030.55,1039,999,1037.45,1029.874033
09-09-14,1035.8,1049.9,1028.5,1033.3,1035.00422
10-09-14,1030,1030,1013.1,1016,1020.168363
11-09-14,1020.5,1022.2,1008,1018.75,1017.137788
12-09-14,1018,1024.1,1012,1015.7,1016.0865
15-09-14,1009.9,1011.15,1001,1002.85,1005.530727
16-09-14,1002.4,1004.5,978,980.45,989.9940279
17-09-14,985.7,990,980,988,985.6127936
18-09-14,987,1009,983.2,1004.5,1000.913071
19-09-14,1005.75,1015.25,991,994.6,1002.088642
22-09-14,994,996,987.85,991.1,992.0374523
23-09-14,991.7,994.95,963,966.1,977.0175279
24-09-14,974,974,956.25,964.9,967.1795652
25-09-14,965.4,970,923,929.4,940.861778
26-09-14,929.5,941.4,918.1,933.6,929.7536009
29-09-14,938.4,942.6,929.75,932.75,936.6096247
30-09-14,930,948.25,925.2,945.35,937.3344233
01-10-14,944.8,945.1,925.75,926.8,932.984723
07-10-14,928.9,934.9,923.7,926.65,928.6620107
08-10-14,923.6,942,922.1,937.15,936.042979
09-10-14,940.4,957.2,940,954.65,951.135139
10-10-14,948.9,968.35,936.95,960.3,953.5536182
13-10-14,961,964,948.8,957.85,956.9961977
14-10-14,979.8,980,959.15,961.1,967.0733678
16-10-14,954.6,956.8,928.45,932.35,943.017939
17-10-14,935,941,925.6,938.15,935.1253644
20-10-14,937.55,941.8,912.75,934.5,932.7500651
21-10-14,936.1,937,927.1,929.15,930.5223836
22-10-14,936.7,950.9,933.65,945.95,945.2821025
23-10-14,949,954.5,949,952.95,952.1090795
27-10-14,959.2,960.9,937.65,941.7,944.3493097
28-10-14,944,944,927,934.05,932.4191004
29-10-14,938,952.4,934,951.3,946.5075652
30-10-14,948.4,981.45,948.3,979.3,968.4713173
31-10-14,982,1002.7,981.9,999.2,994.6136906
03-11-14,1002,1008.5,990.55,1001.2,1001.338163
05-11-14,1001.2,1008,988,991.35,998.064168
07-11-14,991,995.5,978.5,980.9,983.9280603
10-11-14,982.35,989.1,968.1,969.5,976.6783975
11-11-14,972.4,987.2,967,977.75,977.6729223
12-11-14,982,984,970,973.9,975.171495
13-11-14,975.7,979.8,964.15,968.75,971.1668707
14-11-14,970.05,977.5,965,969.15,971.3077123
17-11-14,969,985,966.95,983.35,977.2647832
18-11-14,986.35,997.5,985.5,987.75,991.711311
19-11-14,987.75,991.8,976.25,977.8,982.5023227
20-11-14,977.8,982.9,970.2,980.4,976.2696572
21-11-14,980.9,999.9,980,997.45,993.3357741
24-11-14,1000,1003.15,982,984.6,986.8423412
25-11-14,985,994.9,974,992.35,983.8767473
26-11-14,993,993,982.5,987.35,987.3456028
27-11-14,990,992.95,983.25,987.15,987.8416625
28-11-14,989.25,1016.2,983.55,990.85,1001.472311
01-12-14,989.4,991.7,959.2,961.75,970.7944679
02-12-14,964.4,970.9,958.35,962.5,963.3590866
03-12-14,960.9,973.6,960.9,966.2,967.3738062
04-12-14,968.35,974.35,956.1,958.55,964.0731493
05-12-14,961,966.8,955.5,957.7,960.9161354
08-12-14,962.3,962.9,942.6,945.05,952.7589836
09-12-14,942.4,950.05,931.4,939.3,940.7732203
10-12-14,932,940.9,930,932.05,934.6978809
11-12-14,930,930,903.2,906.3,914.3964009
12-12-14,908,911.45,880.85,883.55,892.2050254
15-12-14,876.2,880.9,872.4,878.45,877.2446324
16-12-14,875.5,883,859.95,864.1,871.5773077
17-12-14,866.8,874.95,864.55,869.95,870.6247414
18-12-14,880,885.25,865.25,880.25,877.5976319
19-12-14,886.8,908.6,882.4,900.15,899.4376533
22-12-14,903.2,906.45,891.05,904.5,897.9165336
23-12-14,903.4,903.95,892.05,893.9,896.6104618
24-12-14,895,896.6,881.65,886.8,889.5654668
26-12-14,887.8,892.7,880.25,889,885.6585795
29-12-14,888.5,900.5,886.6,897,895.8584074
30-12-14,898.4,898.5,877.65,880.6,881.9492923
31-12-14,880.25,893.8,879.55,891.15,888.8581614
01-01-15,885.5,892.15,884.2,888.05,887.9179582
02-01-15,888.8,896,884,885.6,889.8755228
05-01-15,885.55,890.9,875.3,877.1,882.7596658
06-01-15,872,872,832.1,836.1,848.3671631
07-01-15,838.7,858.8,837.2,855.4,850.7321676
08-01-15,859.85,862.95,841.7,842.85,845.6894049
09-01-15,846.15,862.5,845.1,860.45,852.014714
12-01-15,862.5,863,842.35,850.55,846.9295916
13-01-15,852.75,854.45,840.65,843.05,844.716737
14-01-15,843.1,846.9,831.1,835.05,835.2007448
15-01-15,841.25,870.2,841.1,864.6,857.3219252
16-01-15,861,874.05,852.15,869,866.3351797
19-01-15,870,885.75,859.05,879.85,876.9500827
20-01-15,882.8,903.75,878.6,901.15,893.9106221
21-01-15,904,909.2,892.3,904.65,902.9223518
22-01-15,905.2,906.95,879.35,884.1,888.9485936
23-01-15,890,896.9,877.45,886.95,887.5434606
27-01-15,890.2,896.9,880.9,888.75,888.779595
28-01-15,885.1,909.75,885,905.85,896.783527
29-01-15,906,934.25,902,927.9,925.6908242
30-01-15,930.05,932,910,915.35,918.9262682
02-02-15,915.15,919.35,906,907.9,913.8065843
03-02-15,912.5,940.2,911.3,937.45,929.5347557
04-02-15,939.4,943.1,925.7,928.7,936.2515796
05-02-15,932.5,938.6,918.15,922.35,928.8769157
06-02-15,925.7,930.15,904,910.45,917.111185
09-02-15,903,915.7,891.95,897.3,905.7090599
10-02-15,892,905,862.4,882.7,887.4324079
11-02-15,885,904.2,883.65,900.95,894.9171083
12-02-15,906.35,915,887.3,910.45,900.7907102
13-02-15,915,920,909.65,917.2,915.8995361
16-02-15,920,923.95,900.05,902.65,910.5145451
18-02-15,900,908,895.05,901.45,901.5498676
19-02-15,905,907.15,887.55,901.35,896.0934854
20-02-15,897,897,872,873.25,877.7590252
23-02-15,869.8,876.4,846.65,851.15,861.7039067
24-02-15,853,857.2,837.1,841.75,843.5364153
25-02-15,847,856.4,841.6,843.55,847.1729806
26-02-15,846.05,850,837.1,842.25,841.5608028
27-02-15,846.15,860.5,844.6,855.65,851.0935518
28-02-15,861.8,868.4,847,866.25,859.9787587
02-03-15,869.85,875.6,856.15,863.7,862.4110707
03-03-15,870,906.5,867.4,901.65,892.4188238
04-03-15,905,909,880.4,886.95,895.8022628
05-03-15,891,898.4,879.5,884.4,887.06191
09-03-15,884,891.8,864.2,868.65,879.1992888
10-03-15,870,874.9,855.4,859.1,862.6595709
11-03-15,860,869.5,853.2,855.85,861.6701833
12-03-15,860,866.2,855.55,863.75,860.4606592
13-03-15,869,869.95,847,850.15,855.3881165
16-03-15,854,854,841,842.05,843.0936584
17-03-15,848.15,859.8,841,856.85,849.6558044
18-03-15,858,872.9,855,868.75,862.8260844
19-03-15,875,876,852.1,856.25,865.9941035
20-03-15,856.1,861,848.85,854.3,855.1013033
23-03-15,856.35,863.45,838.1,842.25,846.6630081
24-03-15,842.45,854.45,842.05,848.8,848.1640283
25-03-15,850.5,850.5,840.15,844.7,843.6093368
26-03-15,841.35,848.75,824.55,830.6,838.4993937
27-03-15,832.6,835.15,801.5,811.75,814.3983916
30-03-15,816,818,796.75,810.35,806.9025364
31-03-15,816.1,832.05,816.1,824.7,826.4697533
01-04-15,824.95,838,814,834.55,825.3381575
06-04-15,835.3,837.95,821.45,824,825.9740945
07-04-15,825.1,835.9,825.1,832.8,831.5252937
08-04-15,836,869.15,833,865.5,855.2378426
09-04-15,866.1,898.9,860,894.95,873.7122564
10-04-15,895,906.7,889,903.65,899.4758474
13-04-15,908.4,925,898.6,922.4,914.2493872
15-04-15,920.9,939.4,907.6,923.75,923.0056222
16-04-15,926.15,937.6,919,927.45,928.2114055
17-04-15,935.4,943.8,923.15,926.85,934.424999
20-04-15,936.55,937.95,878.75,885.55,902.9582023
21-04-15,888,895.05,872.45,875.9,885.4458176
22-04-15,880.6,886.6,867.6,879.9,877.5856031
23-04-15,884.65,889.9,869.25,877,878.6231842
24-04-15,876.85,883.95,868.4,879.4,877.5209617
27-04-15,881,887.5,871,874.55,879.5536578
28-04-15,875,881.75,860,865,871.3146088
29-04-15,863.4,870.95,848.3,851.25,859.4109837
30-04-15,851.7,865.9,848.5,862.85,857.6622451
04-05-15,867,893.25,861.2,890.45,878.1538726
05-05-15,893,901.75,885,890.9,893.3482095
06-05-15,891.05,896.4,872,879.25,881.5451105
07-05-15,877.3,879,860,869.4,867.5558753
08-05-15,871,893.4,863.6,889.9,881.9863395
11-05-15,892,898.95,883.2,895.75,892.0779932
12-05-15,895,895,865.25,868.35,874.1880332
13-05-15,875,889,857.9,884.8,873.5528619
14-05-15,882.25,886,871,878.5,877.9636509
15-05-15,881.3,886.4,871.2,873.95,877.1455313
18-05-15,876.2,892.1,873,890.5,884.9845094
19-05-15,892,904.95,887.1,895.5,896.0120776
20-05-15,900,909.5,898.9,907.4,904.4337352
21-05-15,910.25,915.5,894,896.9,899.1012715
22-05-15,897.2,904.8,897,902.65,901.2888225
25-05-15,901.35,907.6,892.2,894.2,898.9246757
26-05-15,895.5,896.5,883.2,884.65,889.8373699
27-05-15,884.1,890.8,880.75,886.95,886.0841484
28-05-15,886.9,894,873.4,876.75,885.4594234
29-05-15,879.5,886.5,874,877.15,880.1013573
01-06-15,877,904,877,901.35,898.7083425
02-06-15,904.15,918.5,891.15,898.7,904.7303912
03-06-15,899,910.35,889,895.9,898.1870918
04-06-15,903.1,915.9,895.05,912.5,905.9074815
05-06-15,910,916.65,904,906.05,909.9644864
08-06-15,908.8,910.65,883.65,885.25,894.5733756
09-06-15,885.25,890.5,878,883.9,884.086633
10-06-15,885,909.9,885,905.9,903.0594124
11-06-15,906.9,908.95,874,877.2,886.6703681
12-06-15,879.3,892.5,878.85,889.15,887.881021
15-06-15,893.7,904.6,890,901,900.1230406
16-06-15,899.9,905.9,892.5,903.95,898.5537464
17-06-15,905,940.4,894.4,931.1,921.984773
18-06-15,934.4,982,933,979.05,965.1880549
19-06-15,983,1006,983,996.5,994.6882551
22-06-15,996.9,1008.7,986.65,991.35,993.3479101
23-06-15,992.75,1002.4,990.75,994.75,995.6517823
24-06-15,995.25,1006.55,986,990.75,998.8285341
25-06-15,990.5,1009.05,985.15,1004.65,1000.653676
26-06-15,1002.25,1013.8,995.5,999.55,1003.052459
29-06-15,985,993.6,972.6,990.75,983.4446106
30-06-15,990,1003.5,988,1000.45,995.0667393
01-07-15,1002.4,1010.65,1002,1005.75,1006.51527
02-07-15,1007.05,1019.95,1006.15,1010.3,1013.430464
03-07-15,1010.9,1013.5,1003.45,1006.75,1008.299691
06-07-15,1000,1018.85,996,1015.3,1009.125555
07-07-15,1014,1016.5,1000.3,1003.4,1008.110702
08-07-15,1000,1008.2,990.45,994.8,998.1448219
09-07-15,995.35,1001.45,984.3,987.3,992.5999396
10-07-15,994.65,1003.75,990.4,1001.55,999.4145508
13-07-15,1001,1012.25,995.4,1007.2,1004.54304
14-07-15,1008.4,1011.45,995.25,997.6,1002.444675
15-07-15,1000,1014,999,1011.4,1009.897062
16-07-15,1012.5,1027.5,1011.4,1023.65,1023.458694
17-07-15,1023,1031,1018,1022.15,1026.095351
20-07-15,1026.1,1029.9,1018.1,1024.75,1024.125626
21-07-15,1026.7,1028,1002.9,1007.5,1017.540628
22-07-15,1007.3,1053.5,1005.15,1050.45,1040.639255
23-07-15,1055,1067,1041,1045.65,1051.252636
24-07-15,1046.2,1050,1021.6,1025.05,1035.522023
27-07-15,1027,1035,1001.3,1005.8,1016.563965
28-07-15,1009.5,1016.75,1000.25,1009.95,1010.395477
29-07-15,1012,1012.45,992.2,995.45,1002.408191
30-07-15,1001.7,1008,993.05,999.3,1001.657562
31-07-15,1002,1007.9,990,1001.65,999.8965978
03-08-15,1001.15,1013.2,998.2,1001.15,1004.492518
04-08-15,1001.25,1005.45,980.15,988.1,989.5021585
05-08-15,990,1000,984,987.65,993.5345079
06-08-15,994,994,978,979.4,983.8063354
07-08-15,981,994,975.3,984.25,987.0084917
10-08-15,985,989.8,966.25,970.1,977.9804066
11-08-15,976,976,958.55,966.35,966.6715996
12-08-15,966.35,966.35,940.15,943.05,952.9598592
13-08-15,948,954.1,931.25,934.9,942.976286
14-08-15,938.6,971.95,934.9,967.05,958.1151166
17-08-15,967,967.05,947.3,950.05,952.4607641
18-08-15,955.2,958.85,942,944.35,946.2577911
19-08-15,944.9,960.45,939.65,952.7,951.5592809
20-08-15,959.9,960,916.25,918.85,933.1525232
21-08-15,910,911.8,897.35,907.3,905.0118969
24-08-15,890,890,819,828.95,856.2803859
25-08-15,840,861,824.4,852.9,841.3830625
26-08-15,847.9,874.8,841.45,853.45,860.727124
27-08-15,868.3,880,857.65,869.55,870.363021
28-08-15,879.55,883,866.1,871.2,875.2084777
31-08-15,870.25,871.2,854.5,856.8,862.2754924
01-09-15,852.55,853,835.2,840.15,841.6572224
02-09-15,850,856.95,843.3,849.3,850.0736978
03-09-15,853.9,860.4,845.05,853.75,851.9842238
04-09-15,847.1,850.35,825.25,835.6,835.0025711
07-09-15,837,844,827.75,833.05,833.6321193
08-09-15,836,853.2,826,848.95,842.1646273
09-09-15,859,878.5,851.35,873.05,865.3123713
10-09-15,860.1,870,856,866.95,863.2566828
11-09-15,873.35,876.3,857.3,861.05,863.2928102
14-09-15,861.8,864.4,852.1,863.05,857.97
15-09-15,862,869.65,856.2,867.55,863.4
16-09-15,870,877.4,865,872.1,872.13
18-09-15,877.5,899,877.1,895.1,888.56
21-09-15,880,887.75,875.7,877.7,881.52
22-09-15,880.1,884.45,845,847.45,863.34
23-09-15,840,856.75,840,851.4,849.48
24-09-15,848,848,835.05,837.9,838.83
28-09-15,837.9,840.9,830,834.35,834.17
29-09-15,829,849.3,826.55,839.15,837.31
30-09-15,848.05,863,838.6,860.5,853
01-10-15,872,872.5,858.8,862.3,863.05
05-10-15,865,889.9,862.5,886.25,877.67
06-10-15,893.1,899,885.55,895.9,893.32
07-10-15,895.8,917,890.05,913.85,903.62
08-10-15,914.15,915,886.6,889.15,899.3
09-10-15,896.85,904.9,882.1,886.35,891.53
12-10-15,890,900.65,888.5,892.05,894.61
13-10-15,887.8,895,883,892.55,889.83
14-10-15,893.15,904,892.3,902,899.97
15-10-15,907.25,910.6,900.1,904,904.75
16-10-15,905,914.7,904,912.2,911.13
19-10-15,941.6,965.2,941.6,963.4,956.93
20-10-15,963,966.8,951.1,955.45,957.27
21-10-15,956,974,952.8,954.75,962.64
23-10-15,962.1,973.35,950.8,955.85,963.11
26-10-15,958.05,963,940,943,948.36
27-10-15,941.8,947.75,937.5,939.2,941.14
28-10-15,938,944.5,930.35,937.25,937.89
29-10-15,938.8,944.95,935.5,941.55,940.36
30-10-15,941.55,955.75,940.8,947.85,950.01
02-11-15,946.1,960.5,945.25,959.15,953.79
03-11-15,962,970,962,966.4,965.58
04-11-15,972,975,946.7,952.1,962.71
05-11-15,951,951.5,933.05,936.85,943.7
06-11-15,938,954,938,952.45,948.6
09-11-15,935,962.25,925,960,948.31
10-11-15,957.1,958.95,917,921.95,933.32
11-11-15,928,933,927,928.95,929.23
13-11-15,918,937.15,915,930.2,926.95
16-11-15,929,941.8,924.7,933.05,933.34
17-11-15,936.7,938.7,925.95,927.5,930.78
18-11-15,927,931.65,910,912.35,923.14
19-11-15,919.5,937.5,918,934.2,931.69
20-11-15,935.4,952.1,925.4,945.95,943.21
23-11-15,947.55,955.65,945.65,952.1,951.22
24-11-15,952.05,971,950.75,968,963.71
26-11-15,969.9,990.6,968.45,987.7,982.81
27-11-15,990,992,974.35,979.05,982.77
30-11-15,977.15,983.8,964,968,970.18
01-12-15,966.4,978.5,962,965.55,969.27
02-12-15,966.4,978.6,965.8,976.6,972.9
03-12-15,977.5,988.25,973.35,976.8,981.34
04-12-15,973.5,976,961.9,965.75,967.38
07-12-15,967,972.9,951,953.7,957.11
08-12-15,950.1,954,937.7,942.45,946.77
09-12-15,940,944.35,913,915.95,927.25
10-12-15,921.15,953.4,920.25,949.9,939.81
11-12-15,950.1,958.85,942.9,952.25,950.74
14-12-15,946.5,962.7,946.5,955.45,955.87
15-12-15,956,977.9,953,975.9,969.14
16-12-15,973.4,986.9,973.4,978,980.69
17-12-15,980.25,1013.25,978,1008.35,995.03
18-12-15,1003,1009,990.15,992.05,997.99
21-12-15,988.55,998.2,985,992.25,991.46
